ZIP,Total in Working Age,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio,Total Employed Civillians Above 16,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",Cluster,Confidence,P_cluster_0,P_cluster_1,P_cluster_2,P_cluster_3
22437,382,47,126,209,0,-0.4371080478694233,-3.988984046564275,0.0,-4.02535169073515,-5.099866427824199,0.8373967894044916,-3.091042453358316,2.19722457733622,-3.401197381662155,0.0,0.0870113769896296,-1.421385680931161,-0.283362411307265,0.2978344439157987,0.6286086594223743,-0.4054651081081641,0.6931471805599454,0.0,3.178053830347946,512,148,0,159,37,168,2,1.0,1.877092653945035e-20,1.5914722278734875e-157,1.0,0.0
22438,187,0,69,60,58,0.3122231813678988,0.0,0.0,1.037987666851675,2.772588722239781,0.0,0.0,0.0,-0.3448404862917296,0.3123746850421525,0.0,0.0,3.091042453358316,0.0,3.555348061489413,-3.526360524616162,-3.433987204485146,2.19722457733622,2.302585092994046,186,60,18,85,0,23,2,0.9999999999883045,1.1696685832308827e-11,4.758515929989493e-108,0.9999999999883045,0.0
22443,4191,556,1478,1326,831,-0.1065218045818987,0.7691330875378668,-0.8312975190407625,0.6110643497714641,0.6890738551723103,0.3429447511268302,-0.5578931346239759,0.0807613566444587,0.0413852161628538,-0.0777487528743776,-0.1924739282579723,-0.0619916760279686,-0.5825175522221073,-0.393779581878519,0.123464869123814,-0.6193707184374375,-0.7440055977934366,-0.6486954179891109,0.0341913647482794,3582,1203,709,804,425,441,1,0.9846739712876171,0.015326006005287713,0.9846739712876171,2.2707094380762333e-08,0.0
22448,320,7,70,134,109,0.039111130116626,-0.2682639865946794,-0.5108256237659905,0.382992252256106,1.760987810561301,-1.009484508772103,1.163150809805681,0.1650797503594487,0.0741079721537216,0.1823215567939544,-0.8023464725249374,-2.19722457733622,0.3364722366212129,0.6931471805599452,0.6931471805599453,0.0,0.0,0.0,0.0,140,59,3,54,14,10,0,0.9880723526895294,0.9880723526895294,3.8300961660472416e-19,0.011927647310469419,0.0
22454,1043,183,276,471,113,-0.3444834254090558,0.6121781180262786,-1.68053383411783,-4.31748811353631,3.401197381662155,-0.0127390257774298,-1.749199854809259,-0.179340928655816,0.320471895274772,-0.3813675565291041,1.032362903126909,-0.5731295071021458,-0.191891007810105,-2.181780254908746,0.949080554697146,-0.5753641449035616,-0.6286086594223743,1.516347489368088,-1.203972804325936,799,127,111,219,145,197,2,0.9999999996302407,3.6975658846063165e-10,1.3160357871402583e-83,0.9999999996302407,0.0
22460,609,33,196,171,209,-0.3059641172892302,0.0,-1.55814461804655,-1.268511325463507,2.639057329615258,-0.2513144282809061,0.0,-0.9162907318741552,0.5562879978427477,-3.610917912644224,0.206920715807322,-1.056052674249314,0.2121745199436358,-0.6729444732424259,-0.0741079721537221,-0.150282203049338,-1.662547737748048,0.1112256351102241,0.386772975096012,563,174,107,137,59,86,0,0.9980996941695909,0.9980996941695909,8.425276754225353e-45,0.0019003058304107611,0.0
22469,971,155,483,155,178,0.0451332452004722,-4.997212273764115,0.0,1.213923135179104,-0.0227282510775559,-0.5403844260075354,0.0,0.0968498259899171,-3.295836866004329,-0.6678293725756554,0.3184537311185345,1.436166191160063,0.4317824164255381,0.7867566796822532,-1.98413136187551,-0.9234936441682128,1.413693335308006,1.486377819676873,-2.995732273553991,626,266,153,62,59,86,2,0.9999879387501444,1.2061249857609517e-05,1.1783977611298391e-98,0.9999879387501444,0.0
22473,1986,249,877,433,427,-0.058640926171142,-0.9162907318741552,0.5266989729222811,0.274943046674351,-1.501363690904678,-1.835244581167794,-0.2926696139628193,0.7023638356648689,-0.7419373447293767,0.5360852905252287,0.6720937713621131,-1.247824686854786,-0.9363136477492632,0.3420954941755747,0.0283037761628515,-0.7026559685289726,-0.1385189341355612,1.37813105048073,-0.7178397931503171,1967,653,419,163,573,159,0,0.9969290910841638,0.9969290910841638,7.786248577467797e-28,0.003070908915836195,0.0
22476,147,33,73,29,12,-0.4944125941246611,0.0,-3.433987204485146,0.0,-3.178053830347946,0.0,0.0,0.0,0.3101549283038394,0.0,-0.5596157879354227,0.0,0.0,3.526360524616162,-2.484906649788,0.0,-2.70805020110221,0.0,0.0,147,95,0,0,29,23,2,0.9999999999995737,4.2749322653499637e-13,6.841061353722816e-119,0.9999999999995737,0.0
22480,170,10,24,46,90,0.0865092429092833,-1.252762968495368,0.0,1.945910149055313,0.4054651081081645,2.639057329615258,0.0,0.0,0.6931471805599453,-1.386294361119891,0.328504066972036,2.397895272798371,0.4328640822962786,-0.1278333715098845,-0.2006706954621515,1.312186388966169,-1.290984181315566,-0.6486954179891113,-0.1139442593492177,222,105,5,95,9,8,2,0.9977507142947623,0.002249285705238932,5.825696955125068e-47,0.9977507142947623,0.0
22482,1495,63,411,618,403,-0.2168077328651234,-1.132228899467095,-1.926678787127426,-0.4953214372300252,0.0,-0.7503055943998937,-0.1670540846631656,-0.5877866649021191,-0.5389965007326869,0.6443570163905128,-0.9057086225436182,0.6353883464077521,-0.0885533973414451,-0.0883691504500898,-0.3201675275962694,0.9870598027623628,0.2308064240597787,-2.913902255306358,-2.315007612992603,1131,483,229,279,55,85,0,0.9999901443528304,0.9999901443528304,3.9920072632175206e-20,9.855647167990347e-06,0.0
22485,13955,929,3608,4383,5035,0.0150008582372151,0.0622305319094369,0.4923996418196221,-0.3349349573023268,-0.0893798436694766,0.3199608904091056,-0.0601273979725949,0.0244510958641646,0.1083358228214814,-0.0263173083173731,-0.0968498259899179,0.0213748595847338,0.1017092108253221,-0.1275612256380185,-0.0288993495633489,-0.0509015727660369,0.2623642644674913,-0.7562053165270823,0.154875580185207,13013,6374,2065,2285,970,1319,1,0.999999668182584,3.318173111429876e-07,0.999999668182584,1.0486008659028203e-13,0.0
22488,310,23,109,158,20,0.2722576021261496,4.060443010546419,1.38629436111989,-3.526360524616162,0.0,0.0,0.0,-0.949080554697146,-0.2076393647782444,0.382992252256106,0.8472978603872034,0.0571584138399483,-1.263692039027558,-0.3364722366212129,3.912023005428146,0.0,-0.0281708769666959,1.193922468472434,0.0,209,32,58,75,35,9,2,0.9999999999999005,1.0202796547966126e-13,4.1461685400348104e-112,0.9999999999999005,0.0
22503,1707,234,580,465,428,-0.381500827669436,-0.2305236586118324,-1.083344816537321,4.276666119016055,-3.061051739674634,-0.6466271649250523,0.5198754592859092,-0.6061358035703153,-0.5877866649021191,2.120263536200091,-1.236012158070553,0.8658598782472628,-0.5319744482589677,0.1621667548154945,-0.6972708977438069,0.1616413515564154,-0.75377180237638,0.7419373447293771,-0.1112256351102245,1266,467,184,345,138,132,2,0.9998675252892099,0.0001324747107879059,3.9555768967274346e-70,0.9998675252892099,0.0
22504,20,0,11,4,5,0.0168071183163807,0.0,2.302585092994046,-2.19722457733622,0.0,0.0,0.0,0.0,-1.791759469228055,2.079441541679836,0.0,-1.609437912434101,0.0,1.609437912434101,-0.2411620568168877,1.791759469228055,-0.1823215567939544,2.079441541679836,-0.693147180559945,24,5,7,12,0,0,2,0.9999999563149525,4.3685049363795254e-08,1.1993983589246517e-121,0.9999999563149525,0.0
22508,7413,603,1905,2747,2158,-0.0557403655827393,-0.2869950233007428,0.3611171176538557,-0.4138054400243831,0.5750476391246888,0.0601039240697058,-0.2284206084150533,-0.0544599171323811,0.2541900593063682,-0.2801103759208869,0.1289663327057679,-0.0449055036739496,0.1233445473175294,-0.6040675505062563,0.1211671336406245,-0.6577601689756225,-0.5655016201126841,0.775295152168944,-0.7331525151736438,6925,2706,1109,1364,924,822,1,0.9996296016125765,0.0003703980034243042,0.9996296016125765,3.8399956435110436e-10,0.0
22509,46,0,10,36,0,0.5389965007326869,0.0,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.3483066942682158,0.0,0.0,0.0,-2.302585092994046,2.397895272798371,0.0,0.0,0.0,0.0,0.0,37,11,0,0,0,26,2,1.0,9.834405184825157e-28,1.9768294008137654e-165,1.0,0.0
22511,234,0,50,113,71,-0.2457278215722667,0.0689928714869516,-0.4519851237430574,-4.442651256490317,0.7884573603642702,2.397895272798371,-2.564949357461537,1.09861228866811,-0.5465437063680696,-1.945910149055313,0.9734491457141036,2.079441541679836,-0.2559333741372005,0.3364722366212129,-0.2809023854664021,-0.4732877044469257,0.3254224004346278,-0.9650808960435872,-0.3528213746227422,270,136,22,62,17,33,2,0.9999972002111946,2.799788807393298e-06,1.2059664557575204e-79,0.9999972002111946,0.0
22514,1135,118,326,347,344,-0.0077956219824555,1.153672065851137,0.2500510042341339,0.3466246080852304,0.2876820724517808,-0.795801334620029,0.5007752879124894,-0.6061358035703157,-0.4648885285789652,0.7649729151312012,-0.3403258059372032,-0.3327057538257358,0.1650797503594487,-0.7270487322356267,-0.4872951263557965,0.6641596436866934,-1.634130525024472,0.2076393647782444,-0.4700036292457352,1174,349,310,279,63,173,0,0.9999841535355892,0.9999841535355892,1.4281837139865208e-07,1.5703646040735074e-05,0.0
22520,3084,418,1099,936,631,-0.0354804400154087,0.172469260350943,0.1481805128407547,0.2676814057451109,1.223775431622116,-0.5855165163675804,0.155912794820658,0.3168386567432364,-0.2282586519809806,0.2773192854162341,-0.5326545942074032,-0.6066933725839245,0.4985555311741763,-0.0857668217574252,-0.1008046991219657,0.5974719706365823,-1.149578732260137,-0.1420825136137731,-0.8070914399091627,2432,823,627,465,361,156,1,0.9423278572799341,0.057671786913913455,0.9423278572799341,3.5580615266454745e-07,0.0
22529,11,0,0,7,4,-0.4700036292457354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609437912434101,-2.079441541679836,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,2,0.989621770221687,0.01037822977831441,1.8219625517429146e-47,0.989621770221687,0.0
22534,1455,194,724,344,193,0.132059722013067,0.4263426931297198,-0.2353140869344647,0.0206192872027362,1.110446746315112,0.2876820724517817,0.5766133643039937,-0.3316451958728974,-0.2113090936672068,-0.0444517625708336,0.5615708227712259,-0.2585739882937101,0.3351486096907043,-0.6534068519104306,0.3794896217049039,-0.1758906664636645,0.4054651081081641,-1.945910149055313,1.945910149055313,1217,337,152,280,270,178,0,0.999969155372963,0.999969155372963,4.3210522666752666e-12,3.084462271461411e-05,0.0
22535,169,21,69,31,48,0.2314423541289052,-0.0224728558520586,1.609437912434101,-2.302585092994046,1.504077396776274,0.0,-2.538973871058276,0.2076393647782444,-0.0870113769896296,1.945910149055313,1.945910149055313,1.734601055388106,0.7731898882334818,-0.2231435513142101,0.3184537311185349,-0.2231435513142097,-0.3053816495511818,2.151762203259462,1.945910149055313,163,88,15,28,10,22,0,0.997467431235421,0.997467431235421,9.475850634953302e-52,0.0025325687645774545,0.0
22538,117,67,28,22,0,-1.00399631229326,0.0,0.0,1.609437912434101,0.9808292530117262,0.0,0.0,0.0,0.0,1.791759469228055,-1.791759469228055,-3.610917912644224,-1.152679509938385,-3.178053830347946,0.0,0.0,0.0,-3.218875824868201,2.564949357461537,99,47,36,16,0,0,2,1.0,7.513165187713173e-30,2.756169046156896e-112,1.0,0.0
22539,783,45,133,236,369,-0.0765490816290901,0.0,0.1026541540600836,0.3764775712349122,-0.9808292530117266,-0.1278333715098849,0.0,-2.397895272798371,-2.397895272798371,3.637586159726386,-0.9604619501872927,0.8823891801984738,-2.040220828526555,-0.486030965152775,0.7894782894983772,-0.2704537684916035,0.8404718953168038,0.113758885356658,-0.4787373092144902,777,185,174,241,95,82,0,0.9941020344024075,0.9941020344024075,3.214357862840542e-61,0.00589796559759143,0.0
22542,1031,83,520,265,163,0.034635496662756,-2.079441541679836,1.493925025312256,-0.6118015411059936,0.198450938723838,-3.295836866004329,-1.338892122225307,-0.5596157879354227,1.598855803103564,0.8574502318512218,-0.3862337461802765,-0.1920777317393192,-0.4670230011075977,1.09861228866811,2.217591880160653,-2.261763098473791,-0.7849547298130681,-2.302585092994046,-1.067840630001356,900,141,231,345,122,61,2,0.9999999653353134,3.4664685565768294e-08,5.249442072903838e-106,0.9999999653353134,0.0
22546,8498,430,3274,2925,1869,-0.1708766688999929,-0.150992654610639,-0.6340770857707643,-0.170264772581496,0.0439631234211157,-0.6688365910593292,-0.4155154439616657,-0.1990207245515867,-0.0954546989172282,-0.0925700349934572,-0.1316884515889285,0.0156427770704539,0.1716405473736211,-0.0610073481080233,0.062411932390531,-0.4287606707116866,0.3587779941355116,-0.2143242878801281,-1.275362800412609,8389,2672,1575,2028,922,1192,1,0.9991524727327318,0.0008475262964864523,0.9991524727327318,9.707819500186128e-10,0.0
22548,124,0,0,72,52,-0.2876820724517808,0.0,-0.0165293019512109,-0.9343092373768332,0.0,0.0,0.0,4.290459441148391,-3.663561646129646,0.0,0.0,0.0,0.0,2.70805020110221,0.0,0.0,0.0,-3.761200115693561,0.0,52,38,0,0,14,0,2,1.0,1.2869485038937932e-16,2.880307447673016e-139,1.0,0.0
22551,10531,1201,3319,3278,2733,0.0069238654450298,0.1810953150707108,-0.0938960857671267,0.1047032694954879,0.0242004692964359,-0.1289207800668395,-0.0724125775684765,0.0455775084963185,0.0603957102897396,0.260625271064268,-0.3011379329671726,0.0636851794776269,0.0203052661607454,0.0136988443581618,0.2393538638212655,0.1651251337355264,-0.0750351859429141,-1.345709081004812,-0.4860948425082743,9458,3604,1872,1833,1072,1077,1,0.9999974978115277,2.50218775418388e-06,0.9999974978115277,7.181035839693301e-13,0.0
22553,8455,335,2065,3301,2754,0.0077684891373301,0.488846717047215,0.2447271229813843,0.1005709067752622,0.1586329822667576,0.0321571116345316,0.5904060258473027,-0.7181244636461424,-0.0399166074054431,0.064538521137571,0.1212664015399482,-0.1316227927449631,-0.5300278307499271,0.1499737229284354,-0.3313571359544429,-0.5675698731767431,0.1972472070106299,-0.8701996246738881,-0.0078431774610256,8189,3497,1278,1895,450,1069,1,0.9988542882990866,0.0011457101278985063,0.9988542882990866,1.5730156660658175e-09,0.0
22554,33172,2080,6668,9336,15088,0.037854580603394,-0.116335408477715,-0.0130584253090306,0.2093450851357214,0.0161629009211878,-0.0718422452577973,0.1709648632592779,0.1754939071881791,0.0094380794973067,-0.0639344740035294,0.1103936994701584,-0.050390507999344,0.1532883066798538,0.0407917139709637,-0.3642071333190184,0.1962218937479454,0.3470543459517499,-0.4565202789084486,-0.3732042458899434,29348,14586,4889,5730,2201,1942,1,0.9999998522449018,1.4775501273809284e-07,0.9999998522449018,8.538564879613692e-14,0.0
22556,16779,1801,3237,5150,6591,0.0168007248428381,-0.0648781373744915,-0.3660415860508763,0.103344639959408,0.3817584458071774,0.5550734674958164,-0.2668676975565089,0.1508438979172721,0.2625021099429316,-0.1951349670399418,-0.0845573880280632,-0.0104712998672953,-0.0783558546032576,-0.0596470090687137,0.2573689371896117,-0.2413887884809362,-0.2728669866666404,0.4168938039317869,-1.791759469228055,15014,6751,2492,3148,1369,1254,1,0.9999983944920113,1.6055067243503908e-06,0.9999983944920113,1.264541672739954e-12,0.0
22560,3146,450,1293,929,474,-0.1075825143500468,0.6061358035703153,0.2269579233896808,-0.039609138095046,0.2860250712441514,0.0298529631496817,-0.1165875782516092,-0.505094949057006,-0.7197142079446675,-0.3605137202458985,0.4376953860130772,-0.0394417320512969,0.6434237452075147,-0.1601687521528205,-0.763916251448153,-0.5689815439230648,-0.4519851237430572,-0.2744368457017607,-0.6148153372900387,2924,951,477,748,472,276,1,0.9471522846637721,0.05284734584156769,0.9471522846637721,3.6949466096340715e-07,0.0
22567,1793,175,696,641,281,-0.1259902417642679,1.881785620885774,0.0373875320716203,-5.241747015059643,-1.04731899428056,0.7276333566311148,0.0312525435041042,-2.094330154173587,1.116469906068116,0.5166907432183896,-0.3130917879771493,-0.3169117107667185,0.5265430396614006,0.0317486983145798,-0.1437878927917113,-0.924258901523332,1.466337068793427,0.5831462853456166,0.0,1790,457,318,498,290,227,2,0.9999999645324784,3.5467520375858055e-08,3.493016722935574e-96,0.9999999645324784,0.0
22572,4322,768,1567,1247,740,0.4139411717372878,-0.0959201218787395,0.929834956981912,0.727548607277277,0.7862376036259571,1.023234152492486,-0.4944125941246602,0.9567998282848906,1.419084183942882,0.5538186702510961,0.4124581435991352,1.643421765249698,1.112756796054274,-0.2379100214305101,-0.1402856396900862,-0.489115137395089,0.1303618178632435,0.0650048303089958,-1.826245645299225,2614,933,446,464,324,447,0,0.999947941129298,0.999947941129298,1.0231755891192714e-23,5.2058870700520705e-05,0.0
22576,756,72,203,235,246,-0.1951458195301816,0.1880522315029402,1.122142786078304,-1.914819561985282,-0.1405819506211894,0.013072081567353,-1.410986973710262,0.387765531008764,0.1466034741918758,-0.3528213746227426,-0.6757554378480761,0.2054439742148091,-1.153962383751274,-0.4828517717235843,0.2662679779479644,-0.0901510969942975,-0.1823215567939549,0.9808292530117262,-0.1590646946296874,694,290,101,114,48,141,0,0.999777167582905,0.999777167582905,2.0289831176602788e-10,0.00022283221419563937,0.0
22578,1327,94,443,352,438,0.1806280762876211,1.845826690498331,1.474401628630158,0.8522118751896328,0.1335313926245227,0.7419373447293771,0.154150679827258,0.8239174117431398,1.076139432816051,0.0741079721537216,-1.406913648322626,-0.8038127484474646,-0.3437715391028249,0.050353886145614,-0.1775138552258521,-0.2787134024690205,0.1681369218019979,1.219973145672377,0.2691286645560327,1076,340,195,215,233,93,0,0.9999932476613929,0.9999932476613929,1.8302600334860026e-12,6.752336778019462e-06,0.0
22580,3078,405,1365,686,622,-0.0684121147193304,1.552086615962635,0.410084053964459,0.3984475354495185,0.1397619423751592,-0.6725278933572092,-1.667007764255578,-0.487547938896645,0.9579634282747236,-0.1698990367953969,-0.124642445207276,0.0641028861927592,-0.0763081930633244,-0.3431118773911121,0.0073801072976227,0.1388364448542161,-0.0421114853501265,-1.499234772300486,-0.6768866596881651,2660,707,307,825,408,413,0,0.9999277415118559,0.9999277415118559,6.7320490991501116e-15,7.225848813626128e-05,0.0
22601,14832,1792,3722,4388,4930,-0.0586590008391816,0.2300934727980204,0.2498737889118416,-0.0945480814567574,-0.2530177501696071,0.1495317339709636,-0.0508584172334902,-0.1412749654672129,0.16837348348656,-0.0029197101033346,-0.1784549497533074,-0.0890967095216064,-0.1029933210691682,-0.1310688723680337,-0.1797028194326158,-0.1996979327395296,-0.4637730794950991,-0.2469816658701518,-0.4371224279788555,14610,5594,2898,3105,1012,2001,1,0.999999933129363,6.687060994294892e-08,0.999999933129363,2.7077520443310683e-14,0.0
22602,15895,1418,4897,4929,4651,0.0671331681882083,0.1588101373458528,0.2269195155237451,0.0344014267173324,0.2306342230433671,0.3162868830334444,0.2963940130538027,-0.1439488402995028,-0.118140242304225,0.1791181370764167,-0.3882467398145461,0.1958426836698796,-0.0824923247541669,0.0132858367116499,0.0935934411852699,0.2180160269239248,0.137700960861248,-0.028039220064393,-0.6850499703273254,15535,6221,2263,3224,1519,2308,1,0.9999994532659393,5.467339244345928e-07,0.9999994532659393,1.3618538467413667e-13,0.0
22603,7976,877,2974,2302,1823,0.0396941691221801,0.1737866543441173,-0.1594277369281025,0.1335313926245227,0.8244831826210319,-0.1360907570245677,-0.1434680856572869,0.1924210073548655,0.6204950246482044,0.0405299810855623,0.4338239726682333,-0.3913501146365101,0.3232794331366495,0.3785576551882403,-0.4213070235738216,0.2469708873947667,-0.4579552907295605,0.0990909026442308,-0.7672551527136671,6712,2458,883,1234,1173,964,1,0.9983207578511484,0.0016792402327259765,0.9983207578511484,1.91612494137188e-09,0.0
22610,699,67,363,205,64,0.1535320593311917,1.09861228866811,3.218875824868201,0.0,1.299282984130261,0.4989911661189876,0.0,0.2947995402206449,0.4872951263557969,-0.5368011101692511,-0.0487901641694321,0.8373967894044916,-0.5787368293822008,-0.2411620568168886,0.4232275644480046,-0.7457909140453673,-0.2265276492984504,0.1941560144409577,0.0,750,150,180,173,136,111,0,0.9997936521066385,0.9997936521066385,1.3139381606830149e-34,0.00020634789336002222,0.0
22611,4644,353,1211,1417,1663,-0.0134645009532885,-0.0845573880280623,0.7726998122618998,-0.7657479934230951,0.172842812839411,0.3002925800437106,0.0990909026442308,0.6018985090948004,-0.1877416242632934,0.0366341331797803,-0.5789370496251358,0.1662586978644231,0.1815671244684695,-0.1930936537758656,0.0,-0.1344779142285537,0.6353883464077521,-0.0459851132418229,-1.502192382080502,4380,2033,855,687,388,417,1,0.9995472814177511,0.0004527174939642428,0.9995472814177511,1.0882854463442957e-09,0.0
22620,1524,135,369,457,563,-0.0690892059603172,-0.127155175485246,-0.1678808726391603,0.9273405680607398,-1.005521865602098,0.130620182417064,-0.198450938723838,-0.7195804376281005,-0.7822749604559522,0.6114691495456781,0.7884573603642702,-0.3281156420302711,-0.7293268371374477,-0.1210779315532359,0.2344007058388442,0.8754687373538999,-1.822531127894809,-0.2876820724517808,0.27286698666664,1394,641,192,293,213,55,0,0.9993527595169278,0.9993527595169278,1.0529225708662053e-07,0.0006471351908150196,0.0
22623,496,74,106,257,59,-0.0716189639824866,-0.5447271754416718,0.0180185055026784,1.09861228866811,3.332204510175204,-0.2113090936672068,3.49650756146648,-4.68213122712422,0.122602322092332,2.564949357461537,-0.9007865453381894,0.9162907318741548,2.890371757896165,-0.4054651081081646,-0.1910552367627094,0.167054084663166,0.0,0.6931471805599453,2.564949357461537,466,143,72,49,106,96,2,1.0,3.4259191865535937e-15,6.13157658347261e-216,1.0,0.0
22624,1524,169,521,404,430,0.208536306268102,0.872732757535025,0.3302416868705764,-0.1994893604163197,-0.2429461786103894,0.3897989913637651,-2.079441541679836,0.2694761079552084,-0.7568629949460535,1.602748924283304,-0.0726391836399713,0.2493459237082333,0.6074917359814513,0.0565122102633424,-0.0535842461341067,0.9555114450274362,2.564949357461537,-2.19722457733622,-0.2744368457017603,1601,534,224,235,371,237,0,0.9989613741303104,0.9989613741303104,6.286130343391371e-29,0.001038625869689442,0.0
22625,1827,82,665,622,458,-0.1494354458769127,-0.1726127426669936,2.564949357461536,-0.7111009841765403,-1.725801501436258,-0.0095694510161505,-0.6613984822453651,1.686398953570229,0.0078431774610256,-1.047692198240853,-0.1275612256380194,0.5639354490799393,-0.2513144282809065,-0.8499896520529151,0.181138824544905,-0.2006706954621506,-0.0765400771223339,1.368275855617213,0.0,1689,663,140,590,120,176,0,0.9947364071808692,0.9947364071808692,4.9348233965550765e-33,0.005263592819130326,0.0
22627,350,0,121,53,176,-0.1795086154173404,1.11514159061932,-4.04305126783455,0.7339691750802002,2.890371757896165,0.0,0.2231435513142097,-0.3746934494414105,0.1335313926245227,0.9162907318741548,-2.484906649788,-3.737669618283368,-1.363304842895191,1.31730148963294,0.1335313926245227,-2.995732273553991,-0.4795730802618863,-3.091042453358316,-0.3334916084830746,244,142,19,27,34,22,2,0.999999991814839,8.185157707335076e-09,1.0046899898416997e-103,0.999999991814839,0.0
22630,17957,1867,6543,5588,3959,-0.0561039310000399,-0.3355789806439979,-0.0634875488915964,0.2853584199539796,-0.051390945869489,-0.0216072285877544,-0.1635955490168044,0.1255438053110964,-0.2188468177986342,0.1743077760704006,0.0292703823001128,-0.2632821167577202,-0.0216726748988964,0.0531238654265502,-0.0072277031214529,-0.0143657698020334,0.0224224640558325,-0.4269956848485714,-0.8435063866509411,16256,5543,2953,3894,1854,2012,1,0.9999994448540978,5.551457209553006e-07,0.9999994448540978,1.8131198684663417e-13,0.0
22637,1173,311,466,234,162,-0.3822792006393536,-3.637586159726386,-0.3364722366212129,0.0136056520557792,0.3471961999841881,-1.82812711339893,0.0,0.2702903297399115,-3.277144732992176,-0.1900436028878651,-0.0350913198112703,-0.0210534091978322,-0.1476359988060638,0.4390817189071496,-0.0183491386681966,-0.8472978603872039,-0.5663954749208018,0.0,1.09861228866811,968,141,137,301,181,208,2,0.5691701202022146,0.4308298797977824,3.575424230860287e-59,0.5691701202022146,0.0
22639,242,21,45,104,72,0.1670540846631656,0.0,2.564949357461537,0.6216882165778004,-3.367295829986474,0.0,0.0,-2.995732273553991,3.295836866004329,-1.145132304303003,-0.5831462853456166,1.252762968495368,0.0,0.3036824137982221,-0.7827593392496324,-0.5500463369192721,1.504077396776274,3.13549421592915,2.484906649788,222,120,0,72,20,10,2,0.9999999647914215,3.520858143731054e-08,6.2134866015447215e-121,0.9999999647914215,0.0
22640,137,16,43,34,44,-0.3970262394622992,0.0,0.0,-2.833213344056216,-3.295836866004329,-0.9295359586241756,0.0,0.5465437063680696,0.0,3.218875824868201,0.0,2.397895272798371,-1.550597412411167,0.3629054936893685,-1.203972804325936,-0.6931471805599454,2.484906649788,0.0,0.0,205,69,12,81,23,20,2,0.9999995902809347,4.097190620036581e-07,1.541952001325306e-93,0.9999995902809347,0.0
22641,128,0,29,72,27,0.5838340905862953,0.0,0.0,0.0,0.4519851237430576,0.0,0.0,0.0,0.0,0.0,-2.890371757896165,-0.2336148511815055,0.3364722366212129,0.0,-0.7985076962177717,5.153291594497779,-0.4700036292457352,0.0,-2.19722457733622,143,23,37,49,9,25,2,0.9994956017053926,0.0005043982946079575,2.6299617130757603e-68,0.9994956017053926,0.0
22642,2757,319,729,1107,602,0.2668789448220181,2.022283127839888,0.1607732205877523,-0.876374124468712,0.5846665375658757,0.115069329784788,0.9057086225436182,-0.0973741640251768,0.7446808306751285,-0.3457458734065417,-0.1559348016207602,0.7054474586415971,0.1779831551953563,0.5639354490799393,-0.4456715285862049,0.1508228897345835,0.3123746850421525,2.079441541679836,-0.0659579677917974,2394,923,275,527,395,274,0,0.9993617410817975,0.9993617410817975,7.842589790785996e-15,0.0006382589181941423,0.0
22643,168,0,19,54,95,0.2372172785258719,2.484906649788,3.49650756146648,-0.1541506798272582,1.945910149055313,-2.564949357461537,0.0,-2.302585092994046,0.4307829160924541,-3.49650756146648,0.0,-1.945910149055313,-0.6190392084062237,1.665007763588911,-0.154150679827258,3.13549421592915,0.0,0.0,0.0,114,105,0,0,0,9,2,0.9999999999999787,2.2664554729082908e-14,3.932350874253889e-133,0.9999999999999787,0.0
22644,1250,118,521,375,236,-0.1267727385661921,-0.6319927574066142,0.0157483569681389,0.1571855835224127,-0.0512932943875505,-0.2047944126460139,0.6592456288842641,-1.403388794479191,0.3254224004346278,1.280933845462064,-0.3916717859758289,-0.2084012695770063,0.8627064857400484,-0.7401041636477159,-0.0779615414697119,0.0552626786750494,-1.11514159061932,-0.0425596144187956,-1.33500106673234,1239,390,106,284,264,195,0,0.9996116002160607,0.9996116002160607,4.595729650270951e-16,0.00038839978393866376,0.0
22645,2158,211,773,665,509,0.0365527623525334,0.1162598061158624,0.0219789067187754,0.7783049889002518,0.4418327522790388,-0.9382696385929306,0.4840553827013858,-0.4054651081081646,-0.3942918075100392,0.6556092612408806,0.1558703707067845,-0.1444512827385455,0.0941872150597014,-0.1698990367953969,-0.4410560532108665,0.0292703823001128,-0.2231435513142097,-0.5147781980818138,-0.1603426500751794,2100,724,340,426,215,395,1,0.9959514012243107,0.004048593567840546,0.9959514012243107,5.207848496944518e-09,0.0
