ZIP,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio
22740,-0.10833092798699973,-1.0986122886681098,0.5596157879354227,1.7272209480904839,-0.2623642644674913,-1.0498221244986776,-2.3978952727983707,-0.8266785731844681,-2.3978952727983707,0.49740260343385057,-0.8232003088081434,0.6061358035703153,0.523248143764548,-0.23922968906583408,-2.70805020110221,-0.9194603066354343,-0.4462871026284194,3.5553480614894135,2.6390573296152584
22741,0.23808513131240883,2.772588722239781,2.4849066497880004,-0.6931471805599454,2.995732273553991,2.833213344056216,0.0,0.6418538861723944,-0.5705448584676129,-2.70805020110221,0.0,0.0,0.0,0.06899287148695166,0.0,0.0,0.0,0.0,-2.302585092994046
22742,0.22265443416090314,0.36464311358790935,0.4795730802618863,0.7290791897860087,0.7731898882334818,0.04879016416943216,3.258096538021482,-1.304056262882919,-0.8038127484474646,1.173732919136218,0.08701137698962924,0.2674793651342622,0.40546510810816416,0.021739986636406528,-0.43995128417933405,-1.203972804325936,-0.5753641449035616,0.2876820724517808,-1.791759469228055
22743,0.010810916104215806,0.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,-0.24512245803298516,-1.9459101490553132,2.302585092994046,0.0,0.0,0.0,0.0,4.04305126783455,-4.1588830833596715
22747,0.27568377438498004,1.8082887711792655,-0.06252035698133396,-0.15415067982725805,2.5649493574615367,2.833213344056216,-0.757685701697516,1.998095902225884,-0.10536051565782634,2.6390573296152584,2.3025850929940455,-0.814099790977608,0.019048194970694432,-0.1358015411590614,0.2876820724517808,1.32004497557869,-0.1988508587451654,-1.3437347467010947,1.8718021769015916
22749,0.026433257068156024,0.0,-3.4339872044851463,0.0,-2.8903717578961645,3.7376696182833684,0.0,0.0,-0.7259370033829362,0.6505875661411493,2.6390573296152584,0.0,0.0,0.3101549283038394,2.3978952727983707,-2.6390573296152584,0.0,0.0,0.0
22801,-0.03862864221212092,-0.0032345041676586916,-0.05460966771699205,0.34468021703904217,-0.07832879370378443,-0.13823239772017537,0.273056583232802,-0.07124419064389542,-0.05396299489048495,0.06016852146645313,0.3461308730904653,-0.04685541728150522,-0.09712671073072254,-0.17006220886070267,-0.4622277488001121,-0.11755200874072003,0.40367138565413807,-0.35545468753350296,-0.7947971168212362
22802,0.05070512333045585,0.29265211630313104,0.14424960884454752,0.42318036324342145,0.2167974231084857,-0.21622310846963622,-0.10640247463479469,0.1889902689889924,0.20067069546215066,-0.29728598780596105,0.10687100220540113,0.022523474667083043,0.050966443592027844,0.1240526486699789,-0.11419236752565443,0.13657553500575137,-0.4224146664219379,-0.003454234868087269,-0.5328978271214906
22807,-0.4540110422116612,0.0,0.0,0.0,-0.4635867275706458,-0.37342575436354775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22810,-0.031748698314580714,1.0986122886681096,0.0,0.0,4.0943445622221,-2.5649493574615367,-0.10178269430994247,-3.5553480614894135,3.2188758248682006,-2.302585092994046,-0.3715635564324833,0.11778303565638337,-3.295836866004329,0.0,-1.1198896871153945,-3.5263605246161616,0.5714502455824255,1.09861228866811,0.17185025692665912
22811,-0.14030754573506066,0.0,-1.3862943611198906,-3.4011973816621555,-0.1251631429540061,0.0,0.0,-2.833213344056216,0.6325225587435104,-0.06899287148695166,0.9509762898620449,0.4780358009429997,3.5553480614894135,-3.258096538021482,0.0,-0.30010459245033827,2.6390573296152584,-1.9810014688665836,-3.332204510175204
22812,-0.22996884117633343,-0.31757072885365645,-0.6433148068120698,0.23450730996452496,-0.08223809823697259,-0.503905180921417,-0.3443774161283262,-0.31585294941847675,-0.17417638032955285,0.31089130536215137,-0.39657616069091794,0.10843947124611741,0.004576667027412107,-0.348642772241468,-0.5828906942899126,0.21667103680859245,-0.6388843220005782,0.3835823968586567,-0.631382586305099
22815,-0.08685505371277458,-0.4166384087062891,-0.3072521686458778,0.13053887168806888,-0.8266785731844672,0.43134455609598454,-0.17054448960293467,-0.2267733193647885,0.0,0.18130166889320876,-0.15020200737184197,-0.1962799090446623,0.4389715199980069,-0.39154376958955606,0.2314807927520386,-0.17480272437992728,-0.6931471805599445,0.2634174504521498,-0.11551288712184471
22820,0.5359615970375327,2.9444389791664403,2.772588722239781,3.332204510175204,3.4965075614664802,-3.6375861597263857,0.7932306391169281,0.0,-3.367295829986474,0.0,0.0,0.762140052046897,-1.791759469228055,1.6094379124341003,0.0,-2.0794415416798357,2.3978952727983707,0.0,0.0
22821,-0.11024444124573218,0.028655255760376086,0.4651843428097866,-0.7108467576593469,-0.7813398925954056,0.32277339226305113,-0.2477043160568071,-0.05588045839445677,-0.4204066881063637,0.42451330307885904,0.20925443915354247,0.32411946865421193,-0.5516476182862453,0.3126833746571984,-0.2795848622191617,0.07637297878457439,-0.21645456316341338,-0.7884573603642706,-0.43995128417933405
22824,-0.1744900365027382,-0.3540165462721223,0.4989911661189881,-0.7722513616512172,-0.9285608244659693,0.6347751743380385,-0.261215499263618,0.03146326945578526,0.20067069546215066,-0.7634337132881166,0.5696661237889247,-0.6199826047026065,0.20029025033677073,-0.3134827183965134,-0.20278262866529495,0.26570316573300534,0.45845763824867447,-1.0165473356138053,-0.23233197736861655
22827,-0.1476875448912498,0.9540310598570025,0.03922071315328157,0.4979946538292497,-0.790023531397015,0.17824823140631807,-0.6254290065049943,0.09893994785490356,-0.18532391804562387,0.3918223317043781,-0.1684645221325285,-0.32167227268033205,-0.10558320800926424,-0.14407502783851722,-0.19768561861869838,-0.053744276006690406,-0.8345012988656766,-0.4189788272748869,-0.7152883064371593
22830,0.20418954343053564,0.7841189587656721,0.032789822822991255,0.3039956479433048,1.1169614273363067,-1.3862943611198904,-0.2035989552412394,0.26236426446749084,-1.1067094989007291,0.3720491111883204,1.2851982442485217,-0.527162043085684,0.6505875661411493,0.3285040669720356,1.3099213823353164,-0.23767165187711958,0.0,0.0,-0.2231435513142097
22831,0.1515179446514585,1.3411739258394206,-3.044522437723423,0.23052365861183244,0.5725191927713302,-0.8472978603872034,0.10008345855698275,0.9718605830289659,-0.5465437063680696,0.1251631429540061,1.8191584434161694,-1.5040773967762742,0.23132913590064952,-0.5363047090669757,0.4883527679139319,1.203972804325936,0.693147180559945,-1.0033021088637848,2.6390573296152584
22832,-0.06176459425484637,0.0,-0.7672551527136671,-0.6778797084291566,2.6390573296152584,1.366876275262789,-2.6390573296152584,0.9490805546971459,-1.5686159179138452,0.19782574332991976,1.056052674249314,0.5465437063680696,-0.38136755652910415,-1.0986122886681096,0.07145896398214502,-0.5753641449035616,-2.1972245773362196,0.1112256351102241,0.6418538861723944
22834,0.17228513408071855,-0.4700036292457357,0.3715635564324833,0.0,1.8382794848629476,1.4039939382192919,-1.5686159179138452,0.7777045685880082,0.17435338714477755,-0.6729444732424259,0.664976303593249,-0.09531017980432477,0.03636764417087468,0.8329091229351042,-1.0986122886681096,0.2151113796169457,-1.0986122886681098,0.0,-3.295836866004329
22835,-0.044878795215868905,-0.7419373447293767,0.4153452167078715,-0.11551288712184515,-0.4158741240229,0.38966699123157333,-0.1795855769750796,0.48432368302048445,-0.40767018066647864,0.32082246495408473,-0.21868920096482913,-0.013387080782459648,-0.12698194531966767,-0.18992867136776947,0.2671715380359432,-0.5086132334830493,0.09832475251098582,0.006514681021194235,-0.16093036681263673
22840,-0.01855194316535691,-0.2789023847997356,0.23052365861183244,-0.995717865505477,0.4296793662287586,-0.6155889462140713,0.5676094356161681,-0.23361485118150505,0.4325460667108345,-0.6931471805599458,0.19986586644486426,-0.9238569722574708,-0.44520543675767854,0.500405670462337,-0.17811986994025464,0.25951119548508395,0.9808292530117262,1.5639755383573428,-4.343805421853684
22841,0.08301707781317003,-0.20479441264601395,1.1430640512389436,-0.009049835519917337,0.6490871907659148,-0.6751286750572669,0.8639649128724156,0.343473432080196,-0.07647036399183804,0.09309042306601167,0.1190593600159886,0.6082477367734591,0.3502024294331143,-0.5722652889994952,0.10763066419236544,-0.39616271544585047,0.9526583760450302,-1.2321436812926327,0.8109302162163288
22842,0.14016443785251909,-0.3184537311185345,0.04445176257083361,-0.4021593199736646,1.1425754120892258,-0.7591051483517424,0.7352586659100719,-0.31471074483970085,-0.04348511193973881,0.6061358035703162,0.16598513747426136,0.07649603299010632,-0.08855339734144518,0.06771817405495106,0.15963014559188426,0.2490672363240014,0.15684247149297015,0.3036824137982217,1.0143519450503695
22843,0.03625298499514873,-0.5596157879354227,0.14165051706302645,0.8194409058842376,-0.21256144198367277,0.09937247381320358,1.3411739258394206,-0.2876820724517808,0.16077322058775234,-1.3470736479666092,-0.04348511193973881,-0.3986391430377645,0.27663223626519606,0.6007738604289301,-1.0459685551826872,1.1837700970084168,-0.42381424677636126,0.3101549283038394,0.04082199452025481
22844,-0.08237298425848927,0.30421137440299173,0.44731221804366506,0.3824755898834651,-0.7142005897577777,0.17340619313600225,1.4063619241707,0.9211569215253279,0.2418356843263627,0.19556678354397494,0.05588045839445677,-0.4666195312614949,-0.604351681776814,-0.8226812327518473,0.03315220731689994,-0.08748745412311543,0.3835823968586567,-0.8472978603872034,-1.1407237740182365
22845,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
22846,-0.3069956377966365,0.29898162770571446,-1.8430527636156055,-2.3887627892350976,1.0296194171811588,-3.044522437723423,0.23052365861183244,-0.12516314295400655,-3.3322045101752042,2.788092908775746,-1.2669476034873246,0.7696872576822797,-0.9444616088408515,1.0986122886681096,0.6337237600891443,0.04000533461369926,-1.2299482907291965,-0.7884573603642702,0.0
22847,0.20628395746453432,2.833213344056216,2.9444389791664403,0.30147539458411643,0.485507815781701,0.0,0.4595323293784399,1.1136501660326497,-2.772588722239781,0.06062462181643502,1.0986122886681096,0.8347976976229723,-0.9162907318741551,-1.1977031913123408,0.693147180559945,0.09531017980432477,-0.693147180559945,-3.295836866004329,2.772588722239781
22849,0.10455167799852383,0.6253245842211843,0.07647036399183804,0.7148400051712045,0.0611955610269197,-0.3502024294331152,0.6185784850624367,0.009756174945365181,-0.09884583463663255,-1.116712330311728,0.7077459799810981,0.12095261041766303,0.46383711433007146,0.3695330988821004,-0.17010596902583064,-0.5031035776720802,0.020619287202736203,0.14310084364067288,-1.1601701816675427
22850,-0.3029085197830721,-1.437587655507441,0.08338160893905089,-0.44731221804366506,-0.08223809823697215,0.40546510810816416,1.5314763709643886,-0.17062551703076334,-0.8472978603872034,0.05884050002293417,-0.17435338714477755,0.7248958788745252,-2.1202635362000914,-0.15575452940923284,0.6592456288842636,-0.8329091229351038,-1.791759469228055,-2.0614230361771577,1.1786549963416462
22851,-0.05997800039073553,0.32745639793959214,-1.145600798104029,-0.0820131516608349,0.9338570555920542,-0.04110167568555223,-0.8292793548845259,-0.545822465803087,1.020474084358967,0.06021885999305532,-0.12031660681147649,-0.04771547303966628,0.4891641269848117,-0.3897167511400257,-0.5454311529434666,0.5268259651124314,-1.0615710169877604,-0.04255961441879563,0.8109302162163288
22853,0.22812074947783145,1.6850753266397205,-0.3165176220916681,0.35767444427181516,0.3695330988821004,0.23742023767089293,0.6511377724824019,0.4600532983925669,0.32639658463247123,0.6561059088795957,0.5443015529623798,-0.053244514518812736,0.3235479856402774,0.3026556142419432,-0.3991559389149,-1.1174807729724923,-0.5245244681241532,0.7765287894989963,-1.5998684614179495
22901,-0.17926721572606397,0.12708135785903973,0.31553197364939223,0.12467048010137649,-0.11500910877365822,-0.553306618742158,-0.4023739155384911,0.07900964973042246,-0.10438633145998377,-0.08411422382847711,-0.14189650788691743,-0.39632218727549073,-0.1528208923972567,-0.22669197225663318,-0.13408141738950263,-0.8799578636591869,-0.3061441352915164,-0.6800408330546448,-0.3539909328301869
22902,-0.013402222528387853,-0.1494524789679499,0.018018505502678472,-0.25635222231086363,-0.40804575470165627,0.015653540580003344,0.21082306692616903,0.1378583676758236,-0.15191050910913706,0.23367138508773078,0.35394890862949335,-0.208813172240931,-0.19335646214762203,-0.07567155030625639,-0.058553308751573496,0.27877332756267137,-0.06604341231699173,-0.07696104113612812,-0.5563882434445562
22903,-0.049569783361320674,-0.20433706070573,0.03346237731640489,0.21741287660522524,-0.15126633978317194,0.04247789170392302,0.007359738832080076,0.028135647712320022,0.04299536326006326,0.14741174165692783,0.12032988076598716,-0.0847565846025411,-0.12129840384411761,-0.18535071473306797,-0.3642036497267389,-0.21785576189352174,-0.4944987304785613,-0.21433997304745045,-1.0946361402884701
22904,-0.11154204700204051,2.3978952727983707,0.0,0.0,-0.17371725480780498,-0.04088381641140604,1.7491998548092593,-1.3437347467010947,-0.18232155679395468,0.0,-2.772588722239781,0.0,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0
22911,-0.10109611687136955,0.14870494599496897,-0.5730805175124232,0.24502430815804743,0.004587164006905731,0.8823891801984738,0.22284982242386242,-0.36065761290222476,0.08957390972718571,-0.05373510569100315,-0.39531273664414623,-0.20020912148672743,-0.010152371464018373,-0.36545977349446446,-0.3642036497267389,0.35393145799298154,-0.46301059375476505,-0.8109302162163283,-0.362905493689369
22920,0.00696493573684176,0.14929630136245997,-0.74100320173758,0.3079667436232869,0.4340384805522204,0.7884573603642702,0.8811994120628848,-0.14165051706302645,-0.28768207245178035,0.33647223662121295,0.22137207166582762,0.1425630646548699,-0.26866680633829354,0.1960276226983222,-0.6543941942627116,-0.5877866649021195,-0.05310982531394792,1.128465251817791,2.1972245773362196
22922,-0.07622736538788466,4.418840607796598,0.10919929196499156,1.174119841176255,-0.2795848622191617,2.217843864538955,0.07410797215372167,-1.5564453822935898,-0.1041402592525964,0.0,-0.12323264042394833,-0.2494608596315837,-1.4136933353080048,0.058998340761955426,-0.9597758438138939,-0.4940185054496098,0.0,0.09531017980432477,-4.007333185232471
22923,-0.0679873409849332,-0.4079682383262826,-0.8378191164326605,0.4958999735493146,0.44183275227903884,-0.4665009986945341,-0.3968813644167728,0.15097102690987807,-0.08060403241462932,0.35393145799298154,0.19716806491094907,-0.13486739816726434,0.3674055462838197,-0.0822380982369717,0.03522869188374411,-1.213542255342087,-0.2155196262035508,1.806797346592595,-0.9382696385929301
22931,0.7010523600670586,0.0,0.0,1.5040773967762737,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.5108256237659905,-2.3978952727983707,0.26236426446749084,3.091042453358316,1.791759469228055,2.4849066497880004,2.5649493574615367,-2.772588722239781,2.0794415416798357,0.0,0.0,0.0
22932,-0.06402391716376421,0.31164635289051024,0.16799173123913036,0.09180754925312318,-0.18296485047969657,-0.3227733922630507,0.5940562779157141,-0.5122634385356184,-0.5693089171410826,0.5825498045644357,-0.43137329296682925,-0.18502791839169763,-0.30325524591475084,0.034585579649779596,0.45628435650437726,-0.7239188392266991,-0.5543107357057293,0.5306282510621707,-0.20692071580732208
22935,-0.08829260714567866,-1.203972804325936,-3.713572066704308,-0.19415601444095776,0.5212969236332863,4.394449154672439,0.8754687373539001,0.6931471805599453,-0.08455738802806279,0.6613984822453651,-2.995732273553991,-0.19415601444095731,-4.02535169073515,0.6443570163905132,0.7239188392266991,-1.0473189942805594,0.0,-1.0258529343856817,3.5263605246161616
22936,-0.05413276280724766,-0.2876820724517808,0.4234836136108422,0.169233922038587,-0.07598590697792229,-1.1931031320890324,-1.7197859696029654,0.8257453020014696,-0.67116827384117,-0.17859020918109625,-0.45911782160048453,-0.1815121678383962,0.2998034329841257,-0.15762894420358275,-0.06840272688440052,0.4141987880769191,-0.023347363996991,0.3462762367178338,-0.27193371548364187
22937,-0.15630631765271819,-0.4787373092144902,-0.6783320947748042,0.14595391262307977,-0.2513144282809061,0.054067221270275745,0.06899287148695166,-0.387765531008764,1.7764919970972661,-0.6039160468320022,0.13353139262452274,1.2891306126662423,-1.0986122886681096,-0.17934092865581608,0.3114361584598879,3.1354942159291497,-2.3921972516837333,-0.2937611185281632,3.367295829986474
22938,-0.146368539385203,0.0,-0.4307829160924541,3.1354942159291497,-2.70805020110221,3.044522437723423,-3.4657359027997265,3.044522437723423,-3.828641396489095,-0.7339691750802002,-0.7062192621272985,-0.28425153735499187,0.9062403960206535,0.11778303565638382,-0.9808292530117262,0.3844116989103319,0.06899287148695166,0.0,-0.07410797215372167
22939,-0.1527224701444858,0.6021754023542183,-0.31603729820690596,0.03681397312271617,0.5021947345667153,-0.8754687373539003,1.3812818192963463,-0.7134868647970682,-0.15333401992070161,-0.20909179785855958,-0.27484492569110053,0.25759478006845526,-0.2887975215356473,-0.02515855963615543,-0.14763599880606382,-0.9247059287994395,-1.1111124514323412,-0.07410797215372167,-0.45347432729452475
22940,-0.10103222523156852,-4.356708826689592,-0.9555114450274362,-0.38865798979178345,1.3862943611198906,0.613104472886409,1.9459101490553132,-1.1314021114911004,3.4965075614664802,-0.22006188477680233,-0.6337237600891443,2.03688192726104,0.6097655716208945,-0.21706450523782772,0.7369498032183381,-4.382026634673881,0.0,-0.06595796779179741,0.0
22942,0.024010299758771225,-0.08961215868968697,0.8431484768403923,0.4471378045087322,-0.6734421094806127,-0.24827952458575187,0.529259325454829,0.17487681034437497,-0.6702628867263583,-0.20665617720518892,0.3450071390710505,0.4653632496892337,-0.06661474908198439,-0.21106039931128695,0.30623847421160466,-0.7635988415105563,0.014815085785141235,0.3822082459438976,0.06252035698133396
22943,-0.3184537311185345,-2.3978952727983707,-3.970291913552122,-1.9459101490553132,0.5026288565618127,-0.9932517730102832,0.0,-3.091042453358316,0.0,-0.08223809823697215,0.0,0.2744368457017603,0.0,0.5260930958967793,-2.833213344056216,-3.258096538021482,0.8873031950009029,0.0,0.0
22946,-0.34333332700115804,0.0,0.0,0.0,-0.08701137698962969,2.70805020110221,-2.6390573296152584,0.0,0.0,-2.4849066497880004,2.995732273553991,-2.0794415416798357,-0.45198512374305744,-1.0704414117014132,1.9459101490553132,1.791759469228055,-1.3862943611198906,-2.772588722239781,0.0
22947,-0.1152615866405382,-0.053488684950986354,-1.0870514662670332,-1.3057554986358784,0.9582549309731871,-0.7841189587656721,-0.3209077200801014,0.15240700022243114,-0.07320340402329517,0.7462570058738933,-0.34409616173187274,0.07847161544149461,-1.3584374066169245,0.24869662573882678,0.16157061268891582,0.31365755885504143,0.24014112768278117,-0.1978257433299202,0.8649974374866045
22948,0.5514966634969185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5649493574615367,-3.713572066704308,3.7376696182833684,3.9318256327243257,0.0,0.0
22949,-0.34974676782990866,2.5649493574615367,-4.59511985013459,-2.833213344056216,0.0,0.0,0.7044467358138786,0.6505875661411493,2.1972245773362196,3.295836866004329,0.13353139262452274,-2.8743714165497236,-1.6563214983329506,1.5518087995974645,-0.11778303565638337,-0.4989911661189881,-1.1962507582320256,0.8303483020734301,-2.9444389791664403
22952,-0.2494084912725345,1.4469189829363258,-1.7917594692280554,-0.7992536865544935,4.31748811353631,0.4192584302404998,1.029619417181158,0.0,-4.605170185988092,0.6250937173149298,-0.6684545679695733,-0.3090048419206024,-0.16126814759612262,0.0,-1.2765954438634655,0.7129498078561252,-1.1169614273363067,-3.332204510175204,-2.6390573296152584
22958,0.07873546768577011,2.995732273553991,-1.3121863889661691,-3.58351893845611,-2.079441541679836,1.3862943611198906,3.1354942159291497,0.08701137698962969,3.4011973816621555,-0.1991286751103356,1.9526898360406917,-0.018349138668196652,-0.3364722366212125,-0.35327935493759366,0.28901097630183425,0.009852296443011,0.2707325141380075,0.10821358464023234,-3.6888794541139363
22959,-0.19934881820423556,-0.4657573383642841,2.833213344056216,1.239690886928015,0.17589066646366414,0.3856624808119844,-2.3978952727983707,-0.8289487217190068,-3.58351893845611,-0.49899116611898764,0.022472855852058604,-0.42121346507630353,0.7678707267558824,0.14595391262307977,0.05001042057466165,-0.23795863709935094,-0.38077249551779246,-1.6094379124341003,-3.871201010907891
22960,0.07192324710617015,0.7514160886839214,-0.045225098004936015,0.0846275856343528,0.8869631167796346,-0.018928009885518904,0.5044706318836134,0.16299728396755153,-0.2583074637718763,-0.7999517397900053,1.1496959174714974,0.08670939903172581,-0.13800567301944344,0.2084528359042057,-0.2029408439966902,-0.47445797959511626,-0.4259037757854385,-0.14799681425288025,-1.5556352064411239
22963,-0.09356312456382376,-0.2113090936672064,0.08848666616795242,0.18709483554661244,-0.00652885888246324,-0.34120317388979515,-0.3389512352740365,-0.2617420514431652,0.09768526085138696,0.11972075252566228,-0.17103181464935346,-0.24536668809891982,-0.19442457896519816,-0.25450829876978265,0.312277508034156,-0.4923172874535835,0.13712722533757837,-0.31222318136789884,0.18596454807245522
22964,-0.2433462586317292,-3.1354942159291497,1.791759469228055,0.0,0.1112256351102241,0.0,0.0,0.0,-0.7621400520468968,0.0,0.0,-0.14310084364067333,0.0,2.302585092994046,-0.055569851154810834,-2.0794415416798357,0.0,0.0,0.0
22967,-0.01083601934127909,1.3249254147435985,-1.2752818320307178,0.49769633232419785,0.15718558352241274,-2.005333569526114,0.0,0.13720112151348562,0.2641515750415868,-0.3920420877760229,1.366876275262789,-2.3581549441488567,-0.4212134650763031,0.9480394301887349,0.47247581839112396,0.5426662296216493,-0.08004270767353638,-3.258096538021482,0.8397506547518208
22968,-0.16286942896309675,0.02831592011728823,0.08087847872093246,0.06351340572232633,-0.033522692038643775,-0.867500567704723,-0.5508731248952667,-0.18795537451221023,-0.5571581804069892,0.28425153735499187,-0.3189450109122527,0.11084782514414115,-0.27471172200915284,0.11372876532834297,-0.8196638961850837,0.4101489574205903,-0.1156843989994627,-1.569959101460313,0.057158413839948796
22969,0.24512245803298516,1.0788096613719298,0.3011050927839216,1.3242219324775126,0.3321338350226153,0.929535958624176,0.5877866649021193,-0.3968813644167728,-0.2925246969275692,0.9315582040049435,0.6744550475477924,-2.1690537003695227,-1.4586150226995165,-0.5596157879354231,0.7666496425528715,-0.2682639865946794,-0.10536051565782634,0.9162907318741551,-0.2006706954621511
22971,0.37565084539773874,1.0986122886681091,0.7835312420282148,1.4136933353080048,-0.4883527679139319,0.6154381962326294,0.49899116611898764,1.509908317087067,-0.9162907318741547,0.35667494393873245,-0.8129483803725659,0.5218754599525752,0.3184537311185345,-0.9444616088408515,0.09531017980432477,0.28256697178501033,3.6888794541139363,-3.5553480614894135,0.0
22972,-1.5928629473398876,0.0,0.0,0.0,2.5649493574615367,-5.204006687076795,-2.6390573296152584,0.0,0.0,-2.4849066497880004,0.0,0.0,-3.8066624897703196,0.0,-3.871201010907891,2.4849066497880004,0.0,-4.143134726391533,3.912023005428146
22973,-0.0695690743262869,0.07216244624823087,0.5254244231871432,-1.1042461063863653,0.9019019944220554,0.947789398933526,0.13192754304254795,-0.2747786676158732,-0.6407791950426294,0.4168938039317869,-0.08786135579133347,0.2231435513142097,-0.07723134793598962,-0.35667494393873245,-0.08283600557914905,-0.5491078103370084,-0.8080274565583672,0.5773153650348242,0.29898162770571446
22974,-0.40852149269606564,0.2876820724517808,-0.46303495992964194,-0.21256144198367277,-0.3062584580247165,0.40947312950570325,-1.9895852125579752,-1.0941579383187294,-0.5715159680365254,-0.69084037446203,-1.5144401838118213,0.17573174711489958,-0.3975599286010514,-0.12744494656812044,0.5108256237659905,-0.3987761199573674,0.011834457647003305,0.09763846956391609,-1.1786549963416464
22976,-0.24512245803298516,0.0,0.0,0.0,-1.1727202608218317,-0.3794896217049035,3.1354942159291497,-2.70805020110221,1.791759469228055,-0.5465437063680696,-0.5306282510621703,2.70805020110221,0.2744368457017603,-1.0647107369924282,0.2876820724517808,-0.2006706954621511,2.4849066497880004,0.0,-3.5553480614894135
22980,-0.0646725538783155,-0.013563066547621183,-0.020183289653269654,0.21994938934680963,-0.12697146171078977,-0.11337580066897601,-0.278825541521563,0.15617497201648955,-0.1753942653613887,0.3303499373623202,-0.17123949528793325,0.19219528774999528,-0.07318310234028491,-0.031130918595172474,-0.2519587166866746,-0.3399967082104913,-0.2093301728235062,-0.4404949594373786,-0.38805743079191046
22989,-2.995732273553991,0.0,0.0,0.0,0.0,-2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23002,0.0928953556119545,-0.1428732864659512,0.4054651081081646,0.13733127053429772,0.8121242462089358,-0.6009409866932112,1.178039422299431,0.14310084364067333,0.230956091051004,0.08594242980072497,0.06261359272798739,-0.21102219078186568,0.5909412416506346,-0.7367821164568147,0.6799890959824344,-0.560795729075271,0.24475702773474683,-0.687104866103982,-1.0768723020317035
23004,0.41806653498616786,4.430816798843313,-0.924258901523332,0.2231435513142097,0.0,-1.9740810260220096,1.5988558031035636,1.7190001149456267,1.8191584434161694,2.9444389791664403,-3.7612001156935624,3.9318256327243257,0.5819215454497213,-0.4595323293784399,-2.0794415416798353,0.37267528528517335,1.6094379124341003,0.0,1.3862943611198906
23005,-0.12007096229029735,-0.42404149368110033,0.12704488339491604,-0.1680175686956913,-0.010214593409718198,0.4871235114592025,0.2910547569304205,-0.4735765339673099,-0.4622859976853526,0.10536051565782589,-0.2123326352099939,-0.15662490789360994,0.007858586612520924,-0.18130684336340863,-0.1989660285247421,-0.4618647965702882,0.0783690671155064,-1.2283218333362225,-0.1684645221325285
23009,-0.03823953035465877,0.8709844249065712,0.49924807042354846,-0.3920420877760229,-0.9359634974728603,1.4663370687934272,-0.13815033848081715,-0.16482839934643678,0.29044069489086066,-0.19827548473619583,0.4400364521732536,-0.3025411868555308,-0.7580348027658204,0.25319589638061224,-0.05599426935457519,-0.2099730881244648,-0.5618111784988589,-0.7731898882334818,-3.4965075614664802
23011,0.8331132253952465,-3.091042453358316,0.0,0.0,0.3677247801253172,1.1526795099383857,1.7812881693607596,2.144259041756307,-0.19237189264745602,1.5210269550900475,-0.012121360532344916,3.6375861597263857,0.42488319396526597,0.307484699747961,1.3600919887258667,0.06899287148695166,0.0,1.6739764335716714,-3.4657359027997265
23015,0.09219295579456777,-0.21029540883636066,-1.6964492894237297,0.1761295865460335,0.29763240330494956,1.2226649373380885,-4.189654742026425,-1.0116009116784803,0.5933967777928855,0.18067002875548166,-0.09211528890780585,-0.09278173345096619,0.2490672363240014,-0.4674318318573638,0.8271380264431816,0.22006188477680233,-0.5389965007326873,3.871201010907891,0.0
23021,1.0655514264072217,0.0,0.0,0.0,4.836281906951478,0.0,0.0,0.0,0.0,0.0,0.12260232209233246,0.0,0.0,4.127134385045092,-3.044522437723423,-2.833213344056216,0.0,0.0,0.0
23022,-0.46837893351873383,-2.1972245773362196,-2.302585092994046,-3.58351893845611,-2.2512917986064953,-3.091042453358316,-0.9650808960435873,-4.30406509320417,3.713572066704308,-2.0794415416798357,0.4054651081081646,0.5002435144354536,-0.8362480242006187,-1.791759469228055,0.4054651081081646,-0.42285685082003344,-3.5553480614894135,-0.3184537311185345,3.871201010907891
23023,0.3359927352933969,0.0,2.70805020110221,0.4177352006999788,-3.4339872044851463,1.2992829841302607,0.0,0.0,0.0,0.016393809775675727,-0.45198512374305766,0.3272129112084161,1.1676051601550612,-0.18232155679395445,4.04305126783455,-0.5260930958967793,0.6359887667199966,0.0,0.0
