ZIP,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,pca_1,pca_2
24228,0.068771068,-0.231801614,1.507901493,-0.440208057,-0.045023681,-0.59441234,0.8986605,0.68731626,0.07512063,0.00809721,0.40355853,-0.057487091,-0.060078124,0.061243625,-0.355454688,0.090026152,0.112879348,-0.451007129,-0.111791406,4,0.000925629,0,0,1.71E-06,0.999072663,0.327139234,-0.060909143
24230,0.086728211,-0.55395005,0.115584749,0.529037161,-0.114929967,1.285489662,-0.238181429,0.037919235,-0.014337163,0.410105488,0.267160437,-0.221079567,0.341203174,-0.277425572,-0.021639175,0.608110138,0.862223511,-1.17093295,-0.603916047,4,0.001128329,0,0,5.09E-06,0.998866582,0.557964969,0.465963514
24236,0.22431933,1.581786381,0.421213465,0.451985124,-0.345501643,-0.139262067,0.268989939,-0.182321557,0.671869782,0.037740328,0.971350509,0.017699577,0,-1.889739878,1.366876275,-0.863772698,0.196279909,1.158204386,0,4,5.87E-26,0,0,0.005909438,0.994090562,0.678286173,1.176713219
24237,-0.200408675,3.526360525,-2.302585093,0,-3.610917913,2.708050201,3.433987204,-3.465735903,0,-1.358123484,-0.832909123,1.806797347,-1.642227735,0.193191229,-0.576887374,-1.740466175,1.945910149,0.336472237,3.218875825,3,3.30E-301,0,0,1,8.40E-15,-0.683946805,-0.165858744
24239,0.15415068,0.111225635,0,-0.194156014,3.091042453,-3.044522438,3.496507561,-2.772588722,0,0,0,2.833213344,0,0,2.48490665,0,-3.36729583,0,0,3,1.84E-183,0,0,1,3.19E-22,0.670884124,-1.389599671
24243,0.351290372,0.47957308,1.203972804,4.736198448,0.269663567,-0.822358912,0.055262679,-0.30538165,1.907070316,-1.405342556,0.09531018,0.988611393,0.464707942,0.49365782,0.216671037,-0.517256514,-3.091042453,1.386294361,0,3,1.26E-90,0,0,1,1.54E-10,0.402567017,-1.518437
24244,0.188829172,-0.290154262,0.702967227,-0.274129106,-0.212273879,0.522189382,-0.004842624,1.292768303,0.693147181,-0.24928294,0.059541394,0.274436846,0.707661223,0,0.100975917,0.270645885,0.501069449,-2.502298392,0.84218276,4,5.02E-10,0,0,1.79E-06,0.999998211,1.030157738,0.539067068
24245,-0.28194043,2.159484249,-1.490091155,0.737598943,-1.53393036,-0.776528789,-1.791759469,-1.77070606,0.744440475,1.519825754,-0.379489622,-1.572396641,0.344840486,0.200670695,0.638087403,0.693147181,0.105360516,-2.63905733,-3.828641396,3,2.04E-80,0,0,0.995407077,0.004592923,-1.198877509,1.33070808
24246,0.213020544,0,0,0,0,0,0,4.317488114,0,0,0,0,-0.065957968,0,-0.525266308,0,0,0,0,4,2.58E-49,0,0,0.115449879,0.884550121,1.080663328,-0.426855883
24248,0.142186289,0,-1.215022641,2.106840516,0.814099791,0.028437935,0,-3.610917913,0.296265816,-0.378278968,0.223143551,0.09237332,-0.935460648,1.573505903,-0.01242252,0.587786665,-0.173271721,1.30833282,-2.890371758,3,1.92E-74,0,0,0.999934046,6.60E-05,-0.631372427,-0.829594204
24250,0.087011377,1.767661918,-1.609437912,4.442651256,0.46608973,0.534082486,0.591364486,0.21511138,0,-0.44895022,-0.380463806,0.677879708,-0.842678915,0.253780521,-0.194156014,1.098612289,-1.312186389,-4.025351691,3.555348061,3,2.31E-97,0,0,0.999999928,7.24E-08,-0.027457213,-1.037657137
24251,-0.034779293,0.15123097,0.435318071,-0.828014579,0.598199254,0.448342132,0.319522678,0.060932551,-0.019048195,-0.01534557,-0.313446209,-0.33780646,-0.010733556,-0.086731696,0.175890666,-0.612608318,0.322083499,0.395612812,-0.602996084,0,0.99962309,0,0,5.82E-10,0.000376909,0.107349628,0.137138323
24256,-0.013939451,0.891422665,-0.775064303,-0.261013825,-0.677879708,0.052299499,-0.50642033,0.700367429,0.082013152,-0.607787332,-0.607380359,0.707068519,0.272347708,0.130265195,-0.255933374,0.510825624,-0.117783036,-0.54910781,-1.763588592,4,1.28E-12,0,0,1.69E-05,0.999983096,-0.055698288,0.2339986
24258,0.100284363,0.962810748,1.290984181,-0.554310736,-0.798507696,-1.360976553,-1.32175584,-0.21511138,1.519825754,1.767661918,0.028170877,0.693147181,0.229574442,0.322083499,-0.26731477,0.385662481,-0.631271777,0.818310324,-3.258096538,4,1.97E-41,0,0,0.001591073,0.998408927,0.10059226,-0.425080491
24260,-0.02185437,0.243622083,-0.248896047,0.158056935,-0.702625925,0.891691573,-0.084796537,0.824723538,-0.588704517,-0.04489532,0.383364761,0.346781606,1.029619417,-0.619680029,-0.549209867,-0.580669197,0.189490046,-0.282232468,-0.447014111,4,2.35E-11,0,0,3.56E-05,0.99996444,0.398211613,0.493963841
24263,-0.119896105,-0.378159657,-0.125688215,-0.599981938,0.863492546,0.571342307,0.028987537,-0.481120469,1.365675074,0.024097552,0.362905494,-0.316669609,-0.170625517,-0.118716307,0.090971778,-0.642401982,1.335001067,-0.818835396,-0.888639201,4,1.45E-22,0,0,0.0003927,0.9996073,0.287010323,0.774019914
24265,-0.3929493,3.295836866,-3.218875825,-0.810930216,-1.639743262,2.397895273,2.833213344,0.869037847,0,-2.133508763,0.961411167,-0.971860583,-0.647684806,-3.421816669,0.590868331,-0.575364145,1.252762968,-4.477336814,3.36729583,3,1.06E-246,0,0,1,1.49E-19,0.052703723,4.058941009
24266,-0.228659605,-0.134819223,-0.033198069,-1.150347963,0.211309094,-0.149676399,-0.050693114,-0.282862786,0.664094858,0.094641507,-0.336472237,-0.263494847,0.060195161,-0.823200309,-0.192531116,0.304112614,-1.493539891,-2.063693185,-0.596733451,4,9.62E-07,0,0,2.21E-05,0.999976913,-0.576453531,0.807562516
24269,-0.207312086,-0.916290732,-1.185623666,1.589235205,1.32175584,-1.945910149,0,-3.401197382,-0.382992252,0.287682072,3.218875825,0,-0.749659391,0.606135804,0,-2.48490665,0,2.197224577,0,3,6.34E-132,0,0,1,1.86E-10,-0.797359155,-0.23413823
24270,0.034045841,1.945910149,0.619039208,-0.656779536,1.349926717,-2.197224577,0,0,-2.564949357,-0.757685702,1.717651497,-4.189654742,1.174119841,0.587786665,0,0.087011377,0,-1.299282984,0,3,7.62E-195,0,0,1,2.67E-17,-0.729328409,2.279162782
24271,0.021626794,0.274436846,1.466337069,0.422856851,0.667829373,0,0.274436846,-0.646627165,0.098440073,-0.819027426,0.364897923,-0.383582397,0.352821375,-0.257334916,0.405465108,-0.336472237,-0.458953793,0.137201122,-0.432864082,4,2.84E-08,0,0,4.94E-06,0.999995028,0.066195829,0.473325614
24272,0.09054543,-3.610917913,0,0.133531393,4.248495242,-2.397895273,-3.36729583,0,-0.980829253,3.912023005,0,-2.890371758,-3.433987204,-0.405465108,1.379514674,-1.252762968,-1.15267951,-3.17805383,-0.619039208,3,0,0,0,1,8.34E-49,-1.711816498,-1.496607938
24273,-0.196867268,-0.613683009,-0.302280872,0.438254931,0.20714321,0.974998333,0.167478984,-0.704575876,-0.311587593,1.052866267,-0.622051259,0.587786665,-0.529583501,-0.845416392,0.415638136,-1.176646291,-1.203972804,-0.839101093,-1.33196001,4,1.21E-11,0,0,0.000190199,0.999809801,-0.432174902,-0.666624245
24277,0.318421664,0.052798186,0.527897608,-0.090654368,1.005521866,-0.400551093,0.874986926,1.220040213,0.672841914,0.270514269,0.649975009,0.036749542,0.435891795,-0.319522678,0.362114667,-0.096460266,-0.649184057,0.188052232,-1.717651497,4,1.34E-07,0,0,8.31E-06,0.999991554,1.23751324,0.181851665
24279,0.363827632,0.79668786,0.478737309,0.383825933,-0.332261704,1.37663245,1.557590448,1.000301356,1.48233741,-0.300104592,0.564816008,0.094916556,0.492079581,-0.126484147,-0.262364264,-1.04628647,0.843720039,0.156842471,0.587786665,4,9.91E-30,0,0,3.64E-05,0.999963618,1.642680501,0.331623518
24280,0.085873628,-0.052185753,-3.784189634,-0.405465108,0.769133088,3.891820298,1.609437912,-0.276986783,0.057158414,-1.343734747,-0.570544858,1.120591195,0.546543706,-0.227057451,-0.09531018,-0.080042708,0.980829253,-2.751535313,1.098612289,3,3.25E-89,0,0,0.999694742,0.000305258,1.268921433,0.97315404
24281,-0.004083305,4.043051268,-0.958850346,0.180381692,-0.666478933,0.392042088,1.016934258,0.862223511,-3.401197382,1.575536361,-0.945849534,0.60077386,0.045462374,0.034486176,-0.534923175,-0.314030902,0.461345567,-4.49980967,1.098612289,3,6.33E-106,0,0,0.999976747,2.33E-05,-0.211306255,-0.582477814
24282,-0.402992919,3.17805383,0,-1.32175584,2.708050201,-0.178248231,0,2.302585093,-1.062244644,-2.48490665,3.433987204,-2.564949357,0.276253377,-1.669157147,-2.590267165,-0.485507816,0.916290732,0,-1.609437912,3,2.70E-221,0,0,1,1.32E-28,-0.386905345,3.706497442
24283,-0.046926231,0.593063722,0.035718083,0.331357136,-0.169899037,-0.609765572,0.693147181,0.842678915,-0.426518517,-0.559615788,-0.219362828,-0.438913042,-0.377762506,-0.135801541,0.112940411,0.99633344,0.336472237,-0.262364264,-1.974081026,4,8.72E-06,0,0,2.01E-05,0.999971202,-0.185048658,0.303454943
24290,-0.019728211,1.060871961,-1.170071253,0.669049629,-0.336472237,-1.149905583,0.958850346,-0.185403223,0.542864978,0.42956266,-0.057987258,0.126040721,0.839101093,-0.432864082,-0.238411023,-2.00533357,-0.8001193,0.028170877,0.434285547,4,3.17E-23,0,0,0.00048839,0.99951161,-0.09409488,-0.169051641
24292,0.150935243,0,-0.980829253,2.564949357,-0.117783036,3.891820298,0,-1.945910149,-1.609437912,0,0.810930216,2.197224577,-1.945910149,-0.125163143,-1.189584067,-0.971860583,0.619039208,0,-1.945910149,3,1.94E-141,0,0,0.999999999,7.42E-10,-0.013784395,-1.338264591
24293,-0.117955058,0.574941758,-0.810930216,0.069526063,-0.04712914,-0.364013391,-0.349673748,-0.344148684,0.015190165,-0.036701367,-0.006779687,0.274873114,0.007220248,-0.099820335,-0.590493026,1.011600912,-0.861611703,-1.014962259,0.179048231,0,0.992158559,0,0,2.05E-08,0.007841421,-0.47554528,0.223324694
24301,-0.084192091,0.094615976,-0.12658692,-0.02695581,-0.286905373,0.183265398,0.116194473,0.245727822,-0.174886578,0.175816847,-0.279819921,0.427300037,-0.376112896,-0.305885978,-0.391716408,-0.121271006,-0.566853455,-0.363222803,0.036367644,0,0.999959165,0,0,2.28E-11,4.08E-05,-0.283458899,-0.32848867
24311,-0.035917173,-0.054067221,0.169418152,-0.287682072,0.900786545,0.877718457,0.731466045,-1.558144618,-1.691676011,0.768370602,-0.538996501,-0.637057714,0.794929875,-0.836248024,-0.16907633,0.063178902,1.172720261,-0.064538521,-1.916922612,4,4.21E-30,0,0,0.011213663,0.988786337,-0.215555153,0.367193668
24312,0.156925012,0.056089467,0.133531393,1.717651497,0.760969777,3.555348061,0.658055861,0.182321557,-4.882801923,3.433987204,1.306251653,-1.143348183,0.510825624,-3.784189634,0.085157808,-0.101782694,2.397895273,-1.836211232,-0.246860078,3,3.01E-223,0,0,1,3.49E-29,0.836140365,0.917125201
24313,0.407826384,-3.713572067,1.141171903,0.076961041,4.158883083,0,4.110873864,0.310154928,0.43936666,3.465735903,-3.663561646,0,-3.33220451,4.248495242,-3.713572067,0,0,0,-2.995732274,2,0,0,1,1.61E-40,9.21E-90,-0.111493652,-6.743509568
24314,-0.08498033,1.287854288,0.09531018,0.15415068,-1.074514737,-2.564949357,1.673976434,-0.268263987,0.217064505,-3.465735903,1.878770846,1.290984181,-1.519825754,-0.130361818,-0.710846758,1.778856064,-1.241713132,0.519875459,-4.17438727,3,1.59E-107,0,0,1,7.24E-11,-0.838753173,1.156073318
24315,0.385373915,1.333804178,0.261802624,-0.674455048,-1.137833002,0.399799371,0.271933715,0.669336532,0.57721155,0.803148076,1.511457504,0.27407642,0.311779624,-0.182321557,-0.53329848,1.311331323,0.616774202,1.460402333,-1.640936579,4,7.78E-27,0,0,0.001362087,0.998637913,1.354102006,0.805152227
24316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999971,0,0,6.22E-15,2.94E-08,0.016344498,0.007499312
24317,0.145350563,1.714271974,-1.265666373,-0.325719445,-0.188794071,-0.526093096,-1.22945189,-0.84729786,2.331784248,-0.27407642,-0.627300615,0.759329087,0.318865,0.659014174,-0.494018505,0.498991166,-0.398907708,1.142097401,0.48342665,4,1.57E-46,0,0,0.023216509,0.976783491,0.029233512,0.03562558
24318,0.144362673,1.21302264,-1.776491997,0.538996501,0,-0.133531393,2.397895273,-0.717839793,3.17805383,-0.318453731,0.356674944,0.470003629,1.098612289,-0.379489622,-0.377294231,-0.146603474,3.135494216,3.33220451,-1.791759469,3,6.68E-143,0,0,0.99999992,8.01E-08,1.517465297,0.847205059
24319,-0.121787736,-0.438254931,0.30652516,-0.143100844,-1.038417128,0.069220377,0.188400603,0.488097373,0.322168249,-0.320471895,-0.358689043,-0.615633501,-0.130712107,0.337982811,-0.975915238,0.587786665,-0.496436886,0.741937345,-0.200670695,4,0.013457501,0,0,5.58E-06,0.986536919,-0.488657417,-0.14851344
24322,0.171850257,0,0,0,0,0,0,0,0,0,0,0,2.302585093,-2.197224577,0,0,-2.079441542,2.302585093,0,3,2.65E-51,0,0,0.994559415,0.005440585,0.451445552,0.927813752
24323,-0.489456055,0,-4.442651256,-0.194156014,-0.737598943,-3.218875825,-0.084083117,-0.860201265,-0.303682414,0.133531393,0.551176919,-0.606135804,-0.860201265,-0.916290732,-1.139434283,3.044522438,-2.197224577,-1.145132304,0.105360516,3,3.33E-121,0,0,0.999931745,6.83E-05,-2.2246643,1.064956598
24324,-0.004210533,-3.713572067,0.32090772,-0.204794413,-3.17805383,0.128832872,-0.465057205,2.833213344,-4.17438727,-0.013986242,0.275039679,0.313657559,-0.133531393,0.609765572,-0.405465108,1.415281898,0.411734721,-0.080042708,3.044522438,3,3.53E-173,0,0,0.999999965,3.51E-08,-0.237132941,-1.133271288
24325,0.041222716,0.575364145,-2.944438979,1.029619417,-0.832909123,0.762140052,3.465735903,-2.708050201,0.820980552,-0.818310324,1.021651248,-1.079920156,-0.218689201,-0.208544752,-0.30830136,-0.064538521,1.808288771,0,-2.397895273,3,4.99E-106,0,0,0.995594343,0.004405657,0.137006949,1.497356146
24326,0.107499554,3.33220451,-0.167054085,-3.688879454,1.540445041,-0.318453731,2.564949357,0,-0.635988767,-0.424883194,1.30833282,-0.068992871,0.348306694,1.425008873,-0.393042588,-0.107630664,-0.301475395,0.863046217,-4.007333185,3,1.18E-120,0,0,0.999999999,1.43E-09,1.052476597,1.09877122
24328,-0.321913482,-3.761200116,1.203972804,2.662587827,-0.628608659,0,-0.133531393,0,-0.752866415,3.091042453,0.405465108,0.148420005,-0.096992266,-1.136150208,-0.555187736,0.564529803,0.046520016,2.197224577,-1.397593916,3,6.43E-195,0,0,1,4.10E-13,-0.330075352,-1.867210039
24330,0.066760251,-0.713349888,1.386294361,0.962810748,-0.828692673,-1.241713132,0.440971797,-1.153672066,1.316090102,0.030153038,-0.168335315,0.170957798,0.143100844,0.054808236,-0.256429529,-0.184093036,-0.356674944,-0.274436846,0.435318071,4,1.31E-16,0,0,0.000727655,0.999272345,-0.299270953,-0.485750421
24333,-0.122678022,-0.161899926,0.345576051,-0.57090215,0.029538012,-0.632627419,-0.087011377,0.424157241,0.040511869,-0.620756684,-0.350601852,-0.032692362,-0.307100158,0.02894939,-0.239308488,0.446691061,-0.342286206,-0.197685619,-0.020877585,0,0.998259662,0,0,1.42E-09,0.001740336,-0.469406624,0.045887422
24340,-0.118765193,-0.285991455,-0.839273745,-0.131825393,0.425586511,0.161544429,-0.012270093,-0.256854609,-0.422856851,0.016326893,-0.01913934,0.908855753,-1.016476592,-0.264334708,-0.10648348,0.220587095,0.42956266,-0.972986076,-1.114360646,4,8.82E-05,0,0,1.93E-05,0.999892483,-0.325066449,-0.186140397
24343,0.00368644,0.408410618,-1.263692039,1.002711964,-0.799253687,1.45972183,1.442222914,-0.202940844,0.188052232,-0.520847182,0.071127344,0.191412528,-0.375880957,0.113216016,-0.083881484,-0.197733836,0.441371817,-1.306251653,-0.652325186,4,5.68E-21,0,0,4.74E-05,0.99995262,0.331003007,0.204113802
24347,0.159683197,0.310154928,3.295836866,0.526093096,-0.626455806,0.922333046,-0.178248231,0.899483614,-2.397895273,-0.175890666,0.122602322,-0.576613364,0.131927543,0.15415068,-0.274436846,0.257829109,0.287682072,1.609437912,-3.091042453,4,4.79E-56,0,0,0.01688727,0.98311273,0.064488284,-0.4273528
24348,0.313240236,-0.371942416,0.2724146,0.226910034,-0.048318577,1.591088774,1.168744112,1.787244789,0.129379138,0.757685702,0.60755525,-0.070617567,0.799441839,-0.149212398,0.178937459,0.346522572,-1.220502106,0.175204089,-0.830348302,4,2.87E-20,0,0,0.000108857,0.999891143,1.724988783,-0.013817682
24350,-0.19007457,-3.465735903,3.688879454,-4.804021045,3.36729583,-0.492476485,0.510825624,-3.433987204,2.302585093,0.559615788,-1.622683139,-0.109199292,-1.981001469,-0.169418152,0.861482495,0.912361454,-0.419853846,0,2.708050201,3,5.47E-279,0,0,1,3.13E-32,-0.782641465,-0.520539977
24351,0.133531393,0,0,0.133531393,2.708050201,1.497519996,0,0,0,2.302585093,0.251314428,-2.079441542,1.145132304,-0.287682072,-1.767661918,-2.302585093,-0.965080896,0.510825624,-1.272965676,3,1.44E-68,0,0,1,4.19E-10,0.37334387,-0.347165496
24352,-0.136965855,-0.195744577,0.300104592,0.042559614,4.663439094,0,-4.934473933,0.125163143,3.610917913,-1.491654877,4.204692619,-4.060443011,0.663294217,0.054067221,0.639079959,-0.028987537,-3.63758616,-3.33220451,-0.175890666,3,0,0,0,1,7.10E-37,0.201082736,4.22989856
24354,-0.011174881,0.10474683,-0.446746767,0.078471615,0.479750747,-0.045670037,0.236260086,0.086624605,-0.003384098,-0.332306353,0.057958277,0.235098531,-0.080688911,-0.048180594,0.200670695,-0.033285978,0.10279312,-0.910117873,-0.984727893,0,0.999996571,0,0,1.31E-12,3.43E-06,0.115340112,0.227288991
24360,0.132886855,0.86949857,1.105832537,0.30346594,0.029558802,1.017643226,0.463961315,-0.583146285,1.86698289,0.04976151,0.073272201,-0.011173301,-1.092695112,0.15471967,-0.223980021,-0.054067221,0.395312737,1.315676794,-0.566395475,4,7.66E-31,0,0,0.000457157,0.999542843,0.395257209,-0.235163271
24361,-0.055427967,-1.211090272,0.768370602,-0.327503567,0.337692493,-0.287682072,1.195004134,0.354171814,0.149812278,-1.4408152,0.363843433,0.009852296,0.159541528,-0.465529349,0.234193388,-0.698626646,0.241162057,-1.122142786,1.763588592,4,1.11E-19,0,0,9.51E-06,0.999990487,0.197844044,0.555611739
24363,0.207417709,1.070441412,2.833213344,0.313657559,-0.916290732,0.048790164,0.248896047,-0.470003629,0.15415068,2.564949357,0.457833094,0.713766468,-0.457833094,-0.564529803,0.621173681,-0.97455964,0.510825624,-1.145132304,0.111225635,4,1.51E-61,0,0,0.00033565,0.99966435,0.684052737,-0.750482195
24366,0.198450939,2.564949357,1.791759469,3.044522438,-0.287682072,0,1.667706821,3.135494216,-3.663561646,1.386294361,-1.609437912,-2.48490665,0.251314428,-1.134979933,-1.041453875,-0.211309094,1.519825754,2.63905733,0,3,2.51E-185,0,0,1,9.78E-19,-0.25988706,-1.541219044
24368,-0.057322281,0.89345124,0.421516817,-0.829007948,-0.296265816,0.570544858,-1.022072212,0.65164745,0.421465449,-0.739667196,0.13587606,-0.014184635,0.332938664,-0.212780764,0.066090112,-0.09237332,-0.575364145,-1.46967597,-0.693147181,4,0.000114996,0,0,3.84E-06,0.999881165,0.053375071,1.06968737
24370,0.12498101,0.570544858,0.754234873,0.61146915,0.353139289,0.599414703,-0.047346121,-0.025317808,0.027249642,0.258307464,-0.006968669,-0.286322453,0.039530839,0.047502334,0.378653851,-1.237198452,-1.113997208,0.571084815,-1.198695747,0,0.958653327,0,0,1.16E-07,0.041346557,0.217864024,-0.356079526
24374,-0.214656937,-3.583518938,0.773189888,3.091042453,-0.36772478,2.995732274,0,0.182321557,-0.741937345,-0.606135804,-0.530628251,-0.074107972,-0.472359343,1.386294361,0.988611393,-1.440361582,-3.526360525,-0.916290732,-0.587786665,3,3.70E-140,0,0,1,1.18E-16,-0.173573603,-1.980472631
24375,-0.117359397,-1.299282984,-0.371563556,0.380463806,-0.217064505,-0.384845821,-0.87924946,1.12134054,-0.934309237,0.609064063,-0.173663494,2.265543821,-0.559615788,0.033901552,-1.265666373,-0.25489225,0.435318071,-3.044522438,-0.810930216,4,4.35E-32,0,0,0.059645609,0.940354391,-0.329374823,-1.2532597
24377,0.232873836,3.912023005,0,0,-2.890371758,1.470851749,-4.043051268,0,0,0.624154309,2.079441542,-2.564949357,-0.554310736,0.500775288,0,0,4.007333185,-2.833213344,-2.63905733,3,1.62E-267,0,0,1,2.62E-26,-0.07686699,3.103014906
24378,-0.112117298,-3.583518938,0.628608659,-1.134979933,0,-0.730887509,-0.287682072,1.386294361,-0.470003629,-0.730887509,0.060624622,-0.075507553,1.021651248,-0.148420005,0.020202707,0.248461359,-0.058268908,-0.054067221,-1.036091932,4,6.69E-48,0,0,0.000353657,0.999646343,0.098573142,0.296424707
24380,0.041672696,0.371063681,0.632928321,-0.816761137,-0.959775844,4.663439094,-0.365934269,-0.103540679,0.711165686,0.163151641,1.016934258,-0.349895257,-0.344840486,-0.568504735,2.068970242,-1.174119841,0.563935449,-0.171850257,0.931558204,3,5.85E-112,0,0,0.999983875,1.61E-05,1.575797814,1.516719833
24381,-0.140213172,-0.179340929,-1.791759469,0.665367616,-0.353064832,-2.41789594,0.336472237,0.473085296,0.065139302,-0.433864583,0.024097552,-0.287682072,-1.073610986,-0.318453731,-0.128081788,0.295650242,-0.591182254,0.311779624,0,4,1.65E-37,0,0,0.001167466,0.998832534,-1.073274552,-0.166250417
24382,-0.09153123,-0.473784352,-0.450505834,0.209882356,0.380419076,0.175649305,-0.044700179,0.06081874,-0.229788094,-0.115643997,-0.040491361,-0.058496207,-0.363705387,0.186463669,-0.262878095,0.191055237,-0.977598232,-0.473183282,-0.159848701,0,0.999994469,0,0,3.90E-12,5.53E-06,-0.319107811,-0.259400876
24401,-0.129885429,0.092263977,-0.184526629,0.32399514,-0.240560191,-0.16889232,-0.260829469,0.008591938,0.043894194,-0.260842029,-0.077168317,-0.149240686,-0.16878559,-0.247887947,0.05103148,-0.252395217,-0.167419738,-0.831777078,-0.531037612,0,0.999999871,0,0,3.75E-14,1.29E-07,-0.427836493,0.258605385
24411,0.262364264,0,0,0,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,4,1.71E-10,0,0,4.93E-05,0.999950681,0.564079784,-0.499642407
24412,-0.297632403,0,0,0,0,0,0,0,0,-0.360002734,0,0,0,0,0,0,-2.772588722,2.772588722,0,4,3.30E-32,0,0,0.000685704,0.999314296,-0.564277197,-0.422886273
24413,-0.455475529,-1.945910149,2.564949357,-2.63905733,-3.295836866,2.833213344,-2.079441542,-2.079441542,-0.575364145,2.302585093,-1.098612289,0,-0.534082486,0.36772478,-0.21511138,-1.945910149,-0.826678573,0,0,3,6.97E-93,0,0,1,2.69E-12,-1.397833099,-0.841646734
24415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999971,0,0,6.22E-15,2.94E-08,0.016344498,0.007499312
24416,-0.148763017,-0.343416709,-0.495169727,-0.013857035,-0.217664086,0.117505912,-0.067695013,-0.609626209,0.421878138,0.62613647,-0.116072171,-0.520470591,-0.431344556,0.170556715,0.138660621,-0.571649627,-0.602418327,0.256910414,-0.546543706,0,0.979692071,0,0,5.10E-08,0.020307878,-0.442919534,-0.190086509
24421,0.024339068,0.606135804,0.083769883,-0.329023413,-0.53530237,1.003302109,0.321971146,0.459532329,-0.540121993,0.267747858,-0.567266935,0.46563363,0.633359262,-0.063421826,0.602763119,-0.166496516,-0.184571277,-1.203972804,-0.060624622,4,8.26E-07,0,0,2.01E-05,0.999979105,0.536831944,0.06876576
24422,-0.121391502,0.202124184,0.382044834,0.631453612,0.070067563,0.084387392,0.073502462,-0.358945092,-0.101536419,0.533110669,-0.748409859,0.405465108,-0.633097547,-0.099910911,-0.059130523,-0.670841423,-0.378973493,-0.553885113,-1.118414916,4,0.109531491,0,0,1.53E-06,0.890466982,-0.527266647,-0.850230521
24426,-0.048878507,-0.391842606,0.142581228,0.041118247,0.259773284,-0.220787838,0.165196307,-0.540806456,0.09030878,0.011919092,0.031044622,-0.1675737,-0.110768858,0.110685124,-0.105360516,0.078421962,-0.462420001,0.03509132,-0.480585739,0,0.999999569,0,0,1.71E-13,4.31E-07,-0.245105947,-0.096467306
24430,1.267027174,-0.356674944,0.117783036,2.517696473,-0.196114879,1.060146008,2.310247966,2.1690537,1.723382172,2.782951509,1.823973089,1.349253089,2.052773295,1.098612289,0,-1.26025364,0.346276237,0,-3.761200116,3,2.68E-139,0,0,1,1.93E-12,4.425703919,-1.397928706
24431,-0.305188487,0.468834722,1.928618652,-1.135555804,0.186585956,3.091042453,-1.277953217,-0.477438608,-1.098612289,0.971860583,-0.778669354,-0.648026745,-0.916290732,0.2614797,1.624705385,-0.736822244,-1.314320861,-3.988984047,-3.555348061,3,3.38E-91,0,0,0.998967225,0.001032775,-0.376692067,0.389418111
24432,-0.467900579,2.302585093,0,0,0,0,-0.162518929,-0.113328685,0,-2.302585093,-4.17438727,2.197224577,0,0.064538521,-1.791759469,0.080042708,0,0,0,3,2.94E-158,0,0,1,4.34E-12,-1.894919116,-1.495968796
24433,0.280301965,-1.609437912,-1.098612289,1.386294361,2.302585093,0,-1.098612289,0,0,-1.299282984,2.708050201,0.693147181,-1.609437912,0,0,-2.079441542,2.079441542,0,0,3,1.17E-129,0,0,1,2.46E-11,0.566480347,0.20322094
24435,-0.200788906,3.33220451,-3.17805383,-2.708050201,-2.397895273,-0.322773392,-1.442383828,0.178691789,0.818310324,-4.634728988,0.611801541,0.424883194,-0.572519193,0.100083459,0.400691829,0.488352768,-1.85456037,-4.007333185,2.685577345,3,3.50E-297,0,0,1,1.38E-18,-1.141789028,3.485605133
24437,0.258993932,-4.727387819,1.16315081,1.232143681,4.025351691,0,0,0.341749294,-1.17557333,-0.413187154,-1.902985104,4.043051268,-0.235905803,1.098612289,-0.722134717,3.951243719,-1.945910149,-2.140066163,5.556828062,3,8.56E-243,0,0,1,2.24E-31,0.763123612,-3.786945245
24439,-0.039674625,1.727220948,-2.397895273,-0.546543706,2.772588722,0.040821995,0.427444015,-3.688879454,1.349926717,-0.223143551,0.130620182,0.100083459,0.805625164,0.032260862,0.730887509,2.047692843,1.16315081,-4.94875989,-3.912023005,3,6.11E-136,0,0,0.999999956,4.37E-08,0.268463778,2.343466928
24440,0.201006841,1.225363994,-0.383958903,0.857035036,-0.766478454,-0.609765572,1.195004134,-0.47957308,0.364403621,0.890972924,-0.885831524,0.997636371,-0.671640975,-0.624154309,-0.019048195,1.473305738,1.056052674,-0.628608659,4.127134385,4,2.95E-45,0,0,0.016448399,0.983551601,0.213027278,-0.79155187
